Id,Prediction
r118_c263,5.0
r118_c350,4.0
r118_c380,2.0
r118_c445,4.0
r118_c647,3.0
r118_c678,4.0
r118_c779,3.0
r118_c783,4.0
r118_c810,5.0
r118_c814,4.0
r118_c922,4.0
r119_c72,4.0
r119_c587,3.0
r119_c628,5.0
r120_c9,3.0
r120_c18,5.0
r120_c36,3.0
r120_c85,3.0
r120_c89,4.0
r120_c117,1.0
r120_c147,3.0
r120_c175,1.0
r120_c201,3.0
r120_c202,5.0
r120_c245,5.0
r120_c274,1.0
r120_c286,1.0
r120_c290,5.0
r120_c385,4.0
r120_c412,3.0
r120_c424,2.0
r120_c437,1.0
r120_c510,1.0
r120_c512,4.0
r120_c560,4.0
r120_c595,4.0
r120_c606,4.0
r120_c640,3.0
r120_c651,4.0
r120_c672,4.0
r120_c687,4.0
r120_c708,2.0
r120_c721,1.0
r120_c780,1.0
r120_c791,4.0
r120_c794,3.0
r120_c839,4.0
r120_c856,3.0
r120_c864,3.0
r120_c888,1.0
r120_c909,4.0
r120_c916,3.0
r121_c325,4.0
r121_c370,5.0
r121_c475,5.0
r121_c493,4.0
r121_c599,3.0
r121_c608,5.0
r121_c647,4.0
r121_c847,3.0
r121_c971,1.0
r122_c89,1.0
r122_c134,5.0
r122_c148,3.0
r122_c151,3.0
r122_c177,3.0
r122_c190,3.0
r122_c278,2.0
r122_c657,5.0
r123_c14,3.0
r123_c343,3.0
r123_c599,4.0
r123_c638,5.0
r123_c705,5.0
r123_c823,5.0
r124_c191,5.0
r124_c426,4.0
r124_c499,3.0
r124_c847,4.0
r125_c134,5.0
r125_c256,4.0
r125_c295,5.0
r125_c471,3.0
r125_c606,5.0
r126_c104,3.0
r126_c139,4.0
r126_c200,4.0
r126_c225,3.0
r126_c232,3.0
r126_c319,3.0
r126_c345,3.0
r126_c479,3.0
r126_c495,4.0
r126_c499,3.0
r126_c512,3.0
r126_c530,5.0
r126_c547,4.0
r126_c628,5.0
r126_c697,5.0
r126_c809,4.0
r126_c815,3.0
r127_c169,3.0
r127_c191,4.0
r127_c661,4.0
r127_c706,3.0
r127_c732,3.0
r127_c775,3.0
r127_c987,4.0
r128_c84,4.0
r128_c266,5.0
r129_c8,5.0
r129_c84,5.0
r129_c241,4.0
r129_c251,5.0
r129_c575,3.0
r129_c607,4.0
r129_c663,5.0
r129_c742,1.0
r129_c779,5.0
r130_c474,2.0
r130_c490,2.0
r130_c554,3.0
r130_c595,5.0
r130_c647,5.0
r131_c72,5.0
r131_c106,5.0
r131_c237,4.0
r131_c283,5.0
r131_c366,3.0
r131_c400,3.0
r131_c478,5.0
r131_c479,5.0
r131_c591,5.0
r131_c625,4.0
r131_c685,5.0
r131_c687,5.0
r131_c726,4.0
r131_c891,2.0
r131_c921,5.0
r131_c937,5.0
r132_c178,5.0
r132_c249,3.0
r132_c253,4.0
r132_c454,5.0
r132_c492,5.0
r132_c584,4.0
r132_c599,5.0
r132_c731,4.0
r132_c783,5.0
r132_c966,4.0
r133_c61,2.0
r133_c109,3.0
r133_c421,5.0
r133_c644,4.0
r133_c665,4.0
r133_c779,3.0
r133_c792,3.0
r133_c971,1.0
r134_c6,5.0
r134_c40,4.0
r134_c62,3.0
r134_c101,4.0
r134_c125,3.0
r134_c150,4.0
r134_c178,5.0
r134_c317,5.0
r134_c363,3.0
r134_c405,3.0
r134_c476,3.0
r134_c493,5.0
r134_c495,5.0
r134_c496,4.0
r134_c510,3.0
r134_c553,4.0
r134_c631,4.0
r134_c761,4.0
r134_c783,3.0
r134_c867,5.0
r134_c969,4.0
r134_c992,1.0
r135_c1,5.0
r135_c8,5.0
r135_c11,1.0
r135_c19,4.0
r135_c46,5.0
r135_c112,3.0
r135_c120,5.0
r135_c127,5.0
r135_c159,4.0
r135_c179,1.0
r135_c182,5.0
r135_c276,2.0
r135_c300,5.0
r135_c301,5.0
r135_c326,5.0
r135_c338,5.0
r135_c369,2.0
r135_c384,3.0
r135_c413,5.0
r135_c423,5.0
r135_c446,5.0
r135_c457,5.0
r135_c492,5.0
r135_c534,5.0
r135_c559,4.0
r135_c563,5.0
r135_c572,1.0
r135_c595,5.0
r135_c596,5.0
r135_c621,5.0
r135_c635,5.0
r135_c719,5.0
r135_c726,3.0
r135_c759,5.0
r135_c767,5.0
r135_c782,3.0
r135_c853,2.0
r135_c859,5.0
r135_c865,1.0
r135_c881,5.0
r135_c900,4.0
r135_c920,3.0
r135_c939,4.0
r136_c46,4.0
r136_c191,5.0
r136_c491,3.0
r136_c553,5.0
r136_c563,5.0
r136_c602,5.0
r136_c781,3.0
r137_c170,4.0
r137_c191,5.0
r137_c214,3.0
r137_c285,3.0
r137_c583,5.0
r137_c595,4.0
r137_c617,4.0
r137_c911,3.0
r138_c216,5.0
r138_c331,3.0
r138_c377,1.0
r138_c399,3.0
r138_c525,4.0
r138_c792,5.0
r138_c805,3.0
r138_c806,4.0
r139_c178,5.0
r139_c399,4.0
r139_c596,4.0
r139_c689,4.0
r139_c746,2.0
r139_c833,3.0
r140_c79,3.0
r140_c455,2.0
r140_c508,3.0
r140_c554,4.0
r140_c572,3.0
r140_c611,5.0
r140_c656,4.0
r140_c659,3.0
r140_c770,4.0
r140_c783,2.0
r141_c245,5.0
r141_c402,4.0
r141_c432,3.0
r141_c489,4.0
r141_c644,4.0
r141_c664,4.0
r141_c698,4.0
r142_c619,4.0
r142_c700,5.0
r143_c77,3.0
r143_c245,3.0
r143_c406,4.0
r143_c465,5.0
r143_c477,4.0
r143_c925,5.0
r144_c164,3.0
r144_c381,4.0
r144_c669,4.0
r145_c54,5.0
r145_c146,5.0
r145_c178,5.0
r145_c181,4.0
r145_c236,4.0
r145_c262,5.0
r145_c314,4.0
r145_c330,3.0
r145_c353,4.0
r145_c405,5.0
r145_c625,4.0
r145_c755,5.0
r146_c117,1.0
r146_c556,2.0
r146_c750,3.0
r146_c834,4.0
r147_c46,5.0
r147_c60,5.0
r147_c169,4.0
r147_c204,1.0
r147_c298,4.0
r147_c300,4.0
r147_c328,5.0
r147_c370,5.0
r147_c409,1.0
r147_c523,4.0
r147_c544,5.0
r147_c722,4.0
r147_c756,4.0
r147_c817,4.0
r147_c839,4.0
r147_c947,4.0
r148_c6,3.0
r148_c551,4.0
r148_c601,4.0
r148_c645,5.0
r148_c676,5.0
r148_c681,4.0
r149_c51,5.0
r149_c63,4.0
r149_c191,5.0
r149_c317,5.0
r149_c402,4.0
r149_c445,4.0
r149_c602,5.0
r149_c608,5.0
r150_c72,3.0
r150_c77,2.0
r150_c235,4.0
r150_c335,4.0
r150_c343,5.0
r150_c596,4.0
r150_c621,4.0
r150_c686,3.0
r150_c691,5.0
r150_c851,2.0
r150_c986,1.0
r151_c15,3.0
r151_c190,2.0
r151_c404,4.0
r152_c19,3.0
r152_c72,3.0
r152_c173,5.0
r152_c177,5.0
r152_c299,5.0
r152_c380,4.0
r152_c426,3.0
r152_c428,4.0
r152_c439,4.0
r152_c494,4.0
r152_c499,1.0
r152_c525,4.0
r152_c591,5.0
r152_c655,3.0
r152_c827,4.0
r153_c10,3.0
r153_c177,3.0
r153_c190,2.0
r153_c198,5.0
r153_c214,4.0
r153_c271,5.0
r153_c295,4.0
r153_c393,1.0
r153_c475,5.0
r153_c482,4.0
r153_c619,5.0
r153_c699,5.0
r153_c765,5.0
r153_c779,4.0
r153_c792,5.0
r154_c13,5.0
r154_c25,3.0
r154_c99,3.0
r154_c169,5.0
r154_c180,2.0
r154_c260,5.0
r154_c273,4.0
r154_c444,2.0
r154_c478,5.0
r154_c485,4.0
r154_c486,4.0
r154_c495,5.0
r154_c510,4.0
r154_c522,4.0
r154_c558,4.0
r154_c561,5.0
r154_c596,5.0
r154_c631,5.0
r154_c632,5.0
r154_c645,5.0
r154_c659,3.0
r154_c748,3.0
r154_c776,4.0
r154_c788,4.0
r154_c885,3.0
r154_c950,4.0
r155_c93,5.0
r155_c106,5.0
r155_c127,4.0
r155_c262,4.0
r155_c313,4.0
r155_c474,3.0
r155_c497,5.0
r155_c632,5.0
r155_c647,5.0
r155_c663,5.0
r155_c807,4.0
r155_c832,4.0
r155_c864,5.0
r156_c46,5.0
r156_c144,3.0
r156_c169,4.0
r156_c186,5.0
r156_c214,5.0
r156_c229,2.0
r156_c230,5.0
r156_c333,5.0
r156_c387,4.0
r156_c442,5.0
r156_c560,5.0
r156_c594,5.0
r156_c618,5.0
r156_c695,3.0
r156_c703,5.0
r156_c754,4.0
r156_c807,4.0
r156_c815,4.0
r156_c825,5.0
r156_c910,3.0
r156_c995,1.0
r157_c14,4.0
r157_c306,5.0
r157_c478,5.0
r157_c494,4.0
r157_c575,5.0
r157_c705,5.0
r158_c46,4.0
r158_c235,3.0
r158_c246,5.0
r159_c314,3.0
r159_c1000,5.0
r160_c26,5.0
r160_c34,2.0
r160_c63,4.0
r160_c91,3.0
r160_c125,5.0
r160_c150,3.0
r160_c200,3.0
r160_c234,5.0
r160_c236,3.0
r160_c241,4.0
r160_c258,5.0
r160_c272,2.0
r160_c279,3.0
r160_c341,1.0
r160_c407,3.0
r160_c421,3.0
r160_c448,5.0
r160_c466,5.0
r160_c485,5.0
r160_c487,4.0
r160_c488,5.0
r160_c553,3.0
r160_c579,5.0
r160_c666,4.0
r160_c690,2.0
r160_c726,4.0
r160_c878,5.0
r160_c937,5.0
r160_c950,3.0
r160_c999,3.0
r161_c178,4.0
r161_c193,5.0
r161_c478,4.0
r161_c980,5.0
r162_c78,5.0
r162_c251,1.0
r162_c309,4.0
r162_c416,5.0
r162_c419,3.0
r162_c433,4.0
r162_c459,5.0
r162_c525,4.0
r162_c548,4.0
r162_c586,5.0
r162_c647,3.0
r162_c745,4.0
r162_c854,2.0
r162_c921,5.0
r162_c960,5.0
r163_c379,1.0
r164_c62,3.0
r164_c117,2.0
r164_c198,3.0
r164_c309,5.0
r164_c312,4.0
r164_c353,4.0
r164_c434,5.0
r164_c517,3.0
r164_c605,5.0
r164_c616,4.0
r164_c877,4.0
r164_c886,3.0
r164_c925,5.0
r164_c984,3.0
r165_c6,5.0
r165_c61,3.0
r165_c86,3.0
r165_c92,3.0
r165_c94,5.0
r165_c98,3.0
r165_c124,5.0
r165_c135,4.0
r165_c164,2.0
r165_c166,3.0
r165_c242,3.0
r165_c252,3.0
r165_c274,5.0
r165_c285,4.0
r165_c291,5.0
r165_c351,4.0
r165_c352,5.0
r165_c415,3.0
r165_c476,1.0
r165_c514,3.0
r165_c545,4.0
r165_c654,5.0
r165_c687,5.0
r165_c726,3.0
r165_c741,3.0
r165_c754,5.0
r165_c779,3.0
r165_c841,3.0
r165_c850,3.0
r165_c911,4.0
r165_c996,5.0
r166_c193,5.0
r166_c201,4.0
r166_c403,3.0
r166_c544,5.0
r166_c608,5.0
r166_c621,5.0
r166_c853,3.0
r167_c46,5.0
r167_c68,4.0
r167_c297,4.0
r167_c486,5.0
r167_c518,3.0
r167_c608,5.0
r167_c617,4.0
r167_c664,3.0
r167_c676,4.0
r167_c714,4.0
r167_c746,4.0
r167_c914,5.0
r167_c983,5.0
r168_c53,3.0
r168_c173,2.0
r168_c295,5.0
r168_c487,5.0
r168_c554,3.0
r168_c616,3.0
r168_c663,5.0
r168_c689,5.0
r168_c698,4.0
r168_c702,3.0
r168_c805,3.0
r168_c819,3.0
r168_c876,5.0
r168_c924,3.0
r168_c942,2.0
r169_c51,3.0
r169_c59,4.0
r169_c995,5.0
r170_c247,5.0
r170_c271,3.0
r170_c350,4.0
r170_c480,5.0
r170_c573,3.0
r170_c629,5.0
r170_c662,3.0
r170_c683,1.0
r170_c685,5.0
r170_c689,5.0
r170_c806,5.0
r170_c870,3.0
r170_c876,4.0
r170_c899,4.0
r170_c978,4.0
r171_c127,1.0
r171_c205,3.0
r171_c206,3.0
r171_c608,5.0
r171_c629,5.0
r171_c674,5.0
r171_c691,5.0
r171_c785,4.0
r171_c915,3.0
r172_c17,4.0
r172_c59,3.0
r172_c149,4.0
r172_c159,2.0
r172_c203,5.0
r172_c204,3.0
r172_c274,4.0
r172_c317,4.0
r172_c494,4.0
r172_c560,4.0
r173_c81,1.0
r173_c302,4.0
r173_c326,3.0
r173_c336,3.0
r173_c422,3.0
r173_c536,4.0
r173_c652,5.0
r173_c659,5.0
r173_c665,5.0
r173_c667,5.0
r173_c697,3.0
r173_c741,3.0
r173_c815,3.0
r173_c851,3.0
r173_c960,2.0
r173_c995,4.0
r174_c90,3.0
r174_c256,5.0
r174_c310,5.0
r174_c358,3.0
r174_c467,4.0
r174_c472,3.0
r174_c534,4.0
r174_c597,5.0
r174_c608,5.0
r174_c616,3.0
r174_c642,5.0
r174_c684,4.0
r174_c752,4.0
r174_c789,3.0
r174_c827,4.0
r174_c978,5.0
r175_c6,4.0
r175_c14,5.0
r175_c15,2.0
r175_c89,5.0
r175_c302,5.0
r175_c546,5.0
r175_c547,3.0
r175_c635,3.0
r175_c643,2.0
r175_c645,5.0
r175_c663,5.0
r175_c718,2.0
r175_c756,4.0
r175_c816,5.0
r176_c139,5.0
r176_c326,4.0
r176_c383,3.0
r176_c471,5.0
r176_c473,3.0
r176_c484,4.0
r176_c583,3.0
r176_c620,5.0
r176_c644,4.0
r176_c650,2.0
r176_c655,3.0
r176_c656,5.0
r176_c663,3.0
r176_c770,5.0
r176_c777,4.0
r176_c838,4.0
r177_c166,2.0
r177_c174,3.0
r177_c186,3.0
r177_c258,2.0
r177_c298,4.0
r177_c399,2.0
r177_c437,2.0
r177_c585,5.0
r177_c668,5.0
r177_c687,3.0
r177_c862,3.0
r177_c927,4.0
r178_c44,3.0
r178_c61,5.0
r178_c76,4.0
r178_c102,5.0
r178_c106,5.0
r178_c178,5.0
r178_c203,3.0
r178_c207,5.0
r178_c314,5.0
r178_c332,5.0
r178_c336,5.0
r178_c369,4.0
r178_c403,2.0
r178_c429,3.0
r178_c463,2.0
r178_c551,5.0
r178_c612,4.0
r178_c721,2.0
r178_c761,2.0
r178_c768,5.0
r178_c806,5.0
r178_c883,5.0
r178_c997,3.0
r179_c78,5.0
r179_c89,4.0
r179_c175,3.0
r179_c187,2.0
r179_c219,4.0
r179_c238,2.0
r179_c250,5.0
r179_c254,3.0
r179_c300,5.0
r179_c304,4.0
r179_c366,4.0
r179_c403,2.0
r179_c406,4.0
r179_c440,5.0
r179_c471,5.0
r179_c581,4.0
r179_c620,5.0
r179_c628,5.0
r179_c660,5.0
r179_c661,4.0
r179_c746,4.0
r179_c770,3.0
r179_c787,4.0
r179_c818,3.0
r180_c12,3.0
r180_c25,3.0
r180_c80,4.0
r180_c162,3.0
r180_c170,3.0
r180_c174,4.0
r180_c223,3.0
r180_c330,3.0
r180_c462,2.0
r180_c494,4.0
r180_c576,5.0
r180_c653,3.0
r180_c660,5.0
r180_c797,3.0
r180_c881,2.0
r180_c960,1.0
r180_c972,4.0
r181_c92,3.0
r181_c131,3.0
r181_c176,5.0
r181_c178,5.0
r181_c214,4.0
r181_c291,3.0
r181_c401,3.0
r181_c499,2.0
r181_c625,4.0
r181_c876,3.0
r182_c19,2.0
r182_c48,5.0
r182_c92,2.0
r182_c131,5.0
r182_c157,3.0
r182_c163,2.0
r182_c164,3.0
r182_c168,5.0
r182_c242,3.0
r182_c293,1.0
r182_c307,5.0
r182_c319,3.0
r182_c340,5.0
r182_c341,3.0
r182_c369,3.0
r182_c416,5.0
r182_c417,3.0
r182_c552,1.0
r182_c553,4.0
r182_c623,5.0
r182_c673,2.0
r182_c680,3.0
r182_c681,5.0
r182_c740,5.0
r182_c755,5.0
r182_c761,5.0
r182_c816,3.0
r182_c875,2.0
r182_c907,3.0
r183_c6,5.0
r183_c32,4.0
r183_c34,4.0
r183_c101,4.0
r183_c234,3.0
r183_c295,4.0
r183_c308,4.0
r183_c365,4.0
r183_c380,3.0
r183_c389,4.0
r183_c466,3.0
r183_c472,4.0
r183_c495,4.0
r183_c549,5.0
r183_c557,3.0
r183_c633,4.0
r183_c650,3.0
r183_c689,5.0
r183_c696,4.0
r183_c765,2.0
r183_c776,3.0
r183_c800,3.0
r183_c825,3.0
r183_c841,3.0
r183_c849,4.0
r183_c915,5.0
r183_c916,3.0
r183_c973,3.0
r184_c10,4.0
r184_c131,2.0
r184_c182,3.0
r184_c332,4.0
r184_c405,4.0
r184_c423,3.0
r184_c576,3.0
r184_c595,5.0
r184_c644,5.0
r184_c825,5.0
r185_c11,2.0
r185_c19,3.0
r185_c46,3.0
r185_c99,5.0
r185_c100,3.0
r185_c138,2.0
r185_c167,4.0
r185_c173,5.0
r185_c183,5.0
r185_c235,5.0
r185_c251,5.0
r185_c256,5.0
r185_c304,5.0
r185_c369,4.0
r185_c387,4.0
r185_c413,2.0
r185_c427,3.0
r185_c484,5.0
r185_c495,5.0
r185_c557,5.0
r185_c676,5.0
r185_c726,3.0
r185_c734,3.0
r185_c755,5.0
r185_c761,4.0
r185_c768,3.0
r185_c792,3.0
r185_c794,4.0
r185_c831,4.0
r185_c852,3.0
r185_c959,2.0
r186_c258,5.0
r186_c416,4.0
r186_c472,4.0
r186_c640,4.0
r186_c816,5.0
r186_c984,4.0
r187_c86,2.0
r187_c123,4.0
r187_c220,3.0
r187_c261,3.0
r187_c330,3.0
r187_c448,3.0
r187_c542,3.0
r187_c706,3.0
r187_c724,3.0
r187_c743,5.0
r187_c783,5.0
r187_c825,3.0
r187_c848,3.0
r187_c879,3.0
r187_c977,3.0
r188_c331,5.0
r188_c341,4.0
r188_c471,1.0
r188_c474,5.0
r188_c494,5.0
r188_c529,5.0
r188_c677,5.0
r188_c686,5.0
r188_c915,2.0
r189_c197,3.0
r189_c578,3.0
r189_c673,4.0
r189_c805,4.0
r189_c839,5.0
r189_c902,1.0
r189_c950,2.0
r190_c60,5.0
r190_c68,3.0
r190_c69,3.0
r190_c94,5.0
r190_c170,5.0
r190_c210,3.0
r190_c258,5.0
r190_c266,5.0
r190_c293,4.0
r190_c314,4.0
r190_c345,3.0
r190_c361,5.0
r190_c395,3.0
r190_c420,5.0
r190_c491,5.0
r190_c640,4.0
r190_c643,5.0
r190_c674,5.0
r190_c774,2.0
r190_c820,3.0
r190_c848,5.0
r190_c863,4.0
r190_c876,5.0
r190_c998,5.0
r191_c492,4.0
r191_c617,4.0
r192_c181,3.0
r192_c307,5.0
r192_c405,3.0
r192_c596,5.0
r192_c618,4.0
r192_c754,5.0
r192_c757,4.0
r192_c771,3.0
r193_c27,5.0
r193_c69,5.0
r193_c241,2.0
r193_c308,4.0
r193_c318,4.0
r193_c504,3.0
r193_c576,3.0
r193_c599,5.0
r193_c646,4.0
r193_c718,5.0
r193_c727,4.0
r193_c805,3.0
r193_c827,3.0
r193_c860,4.0
r194_c36,4.0
r194_c50,3.0
r194_c534,5.0
r194_c608,5.0
r194_c773,5.0
r194_c805,3.0
r194_c844,4.0
r194_c892,5.0
r195_c46,2.0
r195_c399,2.0
r195_c596,1.0
r195_c663,5.0
r195_c808,4.0
r195_c836,4.0
r195_c950,4.0
r196_c176,4.0
r196_c179,2.0
r196_c455,2.0
r196_c511,3.0
r196_c598,5.0
r197_c33,2.0
r197_c53,4.0
r197_c59,3.0
r197_c60,5.0
r197_c92,3.0
r197_c245,5.0
r197_c249,5.0
r197_c319,5.0
r197_c407,2.0
r197_c476,2.0
r197_c487,5.0
r197_c490,5.0
r197_c524,1.0
r197_c525,4.0
r197_c536,4.0
r197_c605,5.0
r197_c673,4.0
r197_c755,3.0
r197_c769,4.0
r197_c805,4.0
r197_c876,4.0
r197_c883,5.0
r197_c915,5.0
r197_c985,4.0
r198_c69,5.0
r198_c77,5.0
r198_c92,5.0
r198_c114,5.0
r198_c121,5.0
r198_c122,2.0
r198_c340,5.0
r198_c416,3.0
r198_c452,3.0
r198_c524,4.0
r198_c525,5.0
r198_c553,3.0
r198_c612,5.0
r198_c632,5.0
r198_c651,5.0
r198_c656,5.0
r198_c658,4.0
r198_c669,3.0
r198_c676,5.0
r198_c768,1.0
r198_c774,5.0
r198_c776,5.0
r198_c960,4.0
r198_c978,4.0
r199_c15,4.0
r199_c22,3.0
r199_c64,2.0
r199_c102,5.0
r199_c135,2.0
r199_c146,5.0
r199_c164,3.0
r199_c170,4.0
r199_c198,2.0
r199_c203,4.0
r199_c319,2.0
r199_c346,5.0
r199_c399,4.0
r199_c559,4.0
r199_c583,5.0
r199_c586,3.0
r199_c589,4.0
r199_c597,2.0
r199_c618,5.0
r199_c638,5.0
r199_c753,3.0
r199_c756,4.0
r199_c777,3.0
r199_c796,2.0
r199_c846,4.0
r199_c952,2.0
r199_c996,3.0
r200_c15,3.0
r200_c21,3.0
r200_c121,2.0
r200_c176,5.0
r200_c186,3.0
r200_c199,4.0
r200_c524,3.0
r200_c547,5.0
r200_c683,4.0
r200_c744,3.0
r200_c788,4.0
r200_c1000,4.0
r201_c596,5.0
r201_c598,1.0
r201_c660,5.0
r202_c69,4.0
r202_c156,4.0
r202_c193,5.0
r202_c321,4.0
r202_c412,5.0
r202_c420,4.0
r202_c676,5.0
r202_c745,2.0
r202_c773,3.0
r202_c803,4.0
r202_c855,4.0
r202_c915,4.0
r203_c353,1.0
r203_c547,4.0
r203_c978,3.0
r204_c15,3.0
r204_c94,4.0
r204_c95,3.0
r204_c149,3.0
r204_c176,5.0
r204_c321,4.0
r204_c412,4.0
r204_c457,3.0
r204_c488,4.0
r204_c547,5.0
r204_c592,2.0
r204_c792,4.0
r204_c898,2.0
r205_c146,3.0
r205_c246,5.0
r205_c883,4.0
r206_c7,3.0
r206_c264,3.0
r206_c416,5.0
r206_c417,4.0
r206_c418,3.0
r206_c420,3.0
r206_c422,5.0
r206_c464,3.0
r206_c595,5.0
r206_c663,3.0
r206_c779,2.0
r206_c982,5.0
r207_c199,2.0
r207_c490,4.0
r207_c638,4.0
r208_c4,5.0
r208_c84,5.0
r208_c161,5.0
r208_c194,1.0
r208_c210,3.0
r208_c216,5.0
r208_c318,3.0
r208_c440,3.0
r208_c623,5.0
r208_c628,4.0
r208_c644,3.0
r208_c672,3.0
r208_c706,5.0
r208_c740,3.0
r208_c815,3.0
r208_c851,5.0
r208_c870,3.0
r209_c5,2.0
r209_c71,3.0
r209_c76,5.0
r209_c127,5.0
r209_c295,3.0
r209_c440,3.0
r209_c446,5.0
r209_c519,3.0
r209_c583,5.0
r209_c588,3.0
r209_c616,2.0
r209_c668,5.0
r209_c867,3.0
r209_c898,3.0
r209_c989,3.0
r210_c8,4.0
r210_c208,4.0
r210_c247,2.0
r210_c570,4.0
r210_c772,5.0
r210_c792,4.0
r211_c312,4.0
r211_c457,2.0
r211_c636,5.0
r211_c705,5.0
r211_c771,4.0
r212_c203,4.0
r212_c448,4.0
r212_c498,4.0
r212_c619,5.0
r212_c669,4.0
r212_c804,2.0
r212_c925,4.0
r213_c317,5.0
r213_c422,4.0
r213_c455,5.0
r213_c618,2.0
r213_c769,2.0
r213_c950,5.0
r213_c995,5.0
r214_c38,4.0
r214_c380,3.0
r214_c471,3.0
r214_c728,3.0
r214_c971,5.0
r215_c149,3.0
r215_c455,4.0
r215_c473,4.0
r215_c629,4.0
r215_c799,2.0
r216_c62,3.0
r216_c69,5.0
r216_c105,3.0
r216_c130,3.0
r216_c179,4.0
r216_c181,1.0
r216_c234,5.0
r216_c278,5.0
r216_c287,3.0
r216_c384,4.0
r216_c405,4.0
r216_c445,3.0
r216_c473,4.0
r216_c499,5.0
r216_c737,4.0
r216_c782,3.0
r216_c836,4.0
r217_c19,3.0
r217_c61,2.0
r217_c88,5.0
r217_c200,5.0
r217_c230,5.0
r217_c237,4.0
r217_c328,4.0
r217_c366,5.0
r217_c399,4.0
r217_c407,3.0
r217_c440,4.0
r217_c454,4.0
r217_c463,5.0
r217_c483,5.0
r217_c489,5.0
r217_c523,5.0
r217_c534,5.0
r217_c591,5.0
r217_c608,5.0
r217_c613,5.0
r217_c616,5.0
r217_c625,4.0
r217_c636,5.0
r217_c638,5.0
r217_c657,5.0
r217_c720,4.0
r217_c724,4.0
r217_c726,4.0
r217_c764,5.0
r217_c914,2.0
r217_c927,4.0
r217_c935,4.0
r218_c235,4.0
r218_c290,5.0
r218_c391,3.0
r218_c398,4.0
r218_c473,4.0
r218_c493,3.0
r218_c536,4.0
r218_c606,4.0
r218_c659,5.0
r218_c674,3.0
r218_c684,5.0
r218_c712,3.0
r218_c755,5.0
r218_c756,4.0
r218_c759,4.0
r218_c779,4.0
r218_c805,3.0
r218_c847,3.0
r219_c40,4.0
r219_c70,4.0
r219_c71,3.0
r219_c196,3.0
r219_c303,5.0
r219_c443,4.0
r219_c495,5.0
r219_c498,4.0
r219_c599,5.0
r219_c608,5.0
r219_c614,3.0
r219_c649,3.0
r219_c652,3.0
r219_c825,5.0
r219_c877,5.0
r219_c987,2.0
r219_c988,3.0
r220_c68,5.0
r220_c153,5.0
r220_c179,5.0
r220_c352,4.0
r220_c433,3.0
r220_c643,4.0
r220_c652,3.0
r220_c668,5.0
r220_c828,4.0
r220_c839,3.0
r220_c982,4.0
r221_c534,4.0
r221_c598,4.0
r221_c739,2.0
r221_c747,4.0
r222_c45,5.0
r222_c46,3.0
r222_c59,5.0
r222_c102,2.0
r222_c117,4.0
r222_c176,4.0
r222_c264,4.0
r222_c301,5.0
r222_c332,4.0
r222_c423,3.0
r222_c545,5.0
r222_c573,4.0
r222_c629,5.0
r222_c655,4.0
r222_c669,4.0
r222_c770,2.0
r222_c771,3.0
r223_c6,5.0
r223_c46,3.0
r224_c9,4.0
r224_c60,5.0
r224_c61,5.0
r224_c106,1.0
r224_c138,1.0
r224_c240,2.0
r224_c350,3.0
r224_c508,5.0
r224_c559,3.0
r224_c596,5.0
r224_c650,3.0
r224_c651,3.0
r224_c789,1.0
r225_c15,3.0
r225_c40,4.0
r225_c89,5.0
r225_c132,2.0
r225_c475,5.0
r225_c488,3.0
r225_c495,5.0
r225_c502,3.0
r225_c643,4.0
r225_c664,3.0
r225_c685,3.0
r225_c700,5.0
r225_c803,3.0
r225_c829,2.0
r225_c967,4.0
r225_c986,4.0
r226_c14,5.0
r226_c25,2.0
r226_c71,2.0
r226_c126,4.0
r226_c171,5.0
r226_c366,4.0
r226_c369,3.0
r226_c454,2.0
r226_c536,3.0
r226_c554,4.0
r226_c659,4.0
r226_c702,3.0
r226_c719,4.0
r226_c844,4.0
r226_c853,4.0
r226_c922,4.0
r227_c296,5.0
r227_c311,4.0
r227_c570,5.0
r227_c731,5.0
r227_c989,3.0
r228_c10,5.0
r228_c60,5.0
r228_c87,4.0
r228_c178,3.0
r228_c186,3.0
r228_c257,5.0
r228_c417,1.0
r228_c525,3.0
r228_c583,5.0
r228_c584,4.0
r228_c682,4.0
r228_c719,5.0
r228_c733,4.0
r228_c803,3.0
r228_c883,4.0
r228_c921,5.0
r229_c37,4.0
r229_c297,5.0
r229_c363,5.0
r229_c432,3.0
r229_c440,3.0
r229_c458,5.0
r229_c497,5.0
r229_c548,4.0
r229_c581,5.0
r229_c610,5.0
r230_c14,4.0
r230_c32,5.0
r230_c173,4.0
r230_c207,4.0
r230_c258,5.0
r230_c612,3.0
r230_c629,5.0
r230_c639,3.0
r230_c658,5.0
r230_c663,3.0
r230_c733,4.0
r230_c898,4.0
r231_c117,5.0
r231_c358,4.0
r231_c459,5.0
r231_c546,5.0
r231_c623,5.0
r231_c921,1.0
r231_c979,4.0
r231_c980,4.0
r232_c247,1.0
r232_c369,2.0
r232_c594,4.0
r233_c143,5.0
r233_c197,2.0
r233_c769,4.0
r234_c618,4.0
r234_c898,2.0
r235_c120,3.0
r235_c161,4.0
r235_c245,5.0
r235_c246,5.0
r235_c298,3.0
r235_c473,4.0
r235_c476,4.0
r235_c486,5.0
r235_c599,5.0
r235_c609,2.0
r235_c754,5.0
r235_c773,4.0
r235_c995,4.0
r236_c60,5.0
r236_c547,2.0
